1023 ," The Collaborative Group on Hormonal Factors in Breast Cancer (CGHFBC) is a group of scientific researchers who conduct meta-analyses of the worldwide epidemiological evidence on risk factors for breast cancer in women. It formed in 1992. Their earliest publications were a 1996 meta-analysis of 54 studies on hormonal birth control and breast cancer risk and a 1997 meta-analysis of 51 studies on menopausal hormone therapy and breast cancer risk. One of their recent publications was a 2019 meta-analysis of menopausal hormone therapy and breast cancer risk based on type and timing of therapy. In 2012, the group determined in a meta-analysis of 117 studies that the incidence of breast cancer was increased by each year younger at menarche and each year older at menopause. "
1024 ," Least absolute deviations (LAD), also known as least absolute errors (LAE), least absolute value (LAV), least absolute residual (LAR), sum of absolute deviations, or the L1 norm condition, is a statistical optimality criterion and the statistical optimization technique that relies on it. Similar to the least squares technique, it attempts to find a function which closely approximates a set of data. In the simple case of a set of (x,y) data, the approximation function is a simple 'trend line' in two-dimensional Cartesian coordinates. The method minimizes the sum of absolute errors (SAE) (the sum of the absolute values of the vertical 'residuals' between points generated by the function and corresponding points in the data). The least absolute deviations estimate also arises as the maximum likelihood estimate if the errors have a Laplace distribution. It was introduced in 1757 by Roger Joseph Boscovich. "
1025 ," Yara van Kerkhof (Dutch pronunciation: [ˈjaːraː vɑn ˈkɛrkɦɔf]; born 31 May 1990) is a Dutch short track speed skater. She won the silver medal in the 500 m event at the 2018 Winter Olympics in Pyeongchang, South Korea. "
1026 ," The West Indian Review was a magazine published in Kingston, Jamaica, from 1934 to 1974. The editor was Esther Chapman. "
1027 ," The Reserve Force Medal (RFM) is an Australian Military award given for long service by non-commissioned members of the Reserve Forces.  It is part of the suite of defence force service awards introduced in 1982, which also included the Defence Force Service Medal (DFSM, for all members of the permanent forces) and the Reserve Force Decoration (RFD, for officers of the Reserve forces).  All three medals were replaced in 2002 with a single medal, the Defence Long Service Medal, which is now awarded to all permanent and reserve members irrespective of rank.
Additional service clasps, each indicating a further 5 years after the initial 15 year qualifying service, can still be issued to persons awarded the RFD, RFM or DFSM. The first four clasps to the medal are indicated by rosettes. These are replaced by a single silver Federation Star for the fifth clasp. Additional Federation Star emblems are added for subsequent clasps.
Other Australian Long Service Awards include:

Defence Force Service Medal
Defence Long Service Medal (currently awarded)
National Medal (Australia)
Australian Cadet Forces Service MedalWhile the Australian Defence Medal is sometimes classified as a 'long service medal', it is intended to recognise all those who completed an obligation to serve their country (whether voluntarily or conscripted), and is not awarded for 'long service' per se. "
1028 ," Jacob H. Patten House is a historic home located in the former village of Lansingburgh at Troy, Rensselaer County, New York. It was built in 1881–1882, and is a two-story, two-bay-wide by three-bay-deep, Italianate style brick dwelling.  It sits on a brick and stone foundation and a pitched roof hidden by a low parapet.  The front facade features a one-story, shallow, hipped roof porch with square, chamfered columns and brackets. Also on the property is a contributing two-story carriage house (c. 1881-1882).It was listed on the National Register of Historic Places in 2016. "
1029 ," Mahendra Engineering College (Autonomous) is an Engineering College in the Indian state of Tamil Nadu. It teaches engineering subjects for approximately 10000 students pursuing the Bachelor of Engineering and/or MBAs. The college offers undergraduate programs in the disciplines of mechanical, civil, EEE, ECE, EIE, CSE, IT, MAE(Mechanical and Automation),petrochemical,food technology,chemical,pharmacetical, MCT (Mechatronics) and Aeronautical engineering and postgraduate programs in Mechanical, Electrical and Communication fields along with the MBA and the MCA. "
1030 ," The Alabama gubernatorial election of 2006 occurred on November 7, 2006. Incumbent Republican Bob Riley defeated Democratic Lieutenant Governor Lucy Baxley. Riley garnered 21% of African Americans' votes. "
1031 ," Carl Murphy (January 17, 1889 – February 25, 1967) was an African-American journalist, publisher, civil rights leader, and educator. He was publisher of the Afro-American newspaper chain of Baltimore, Maryland, expanding its coverage with regional editions in several major cities of the Washington, DC area, as well as Newark, New Jersey, a destination of thousands of rural blacks in the Great Migration to the North.
Murphy completed a doctorate in 1913 at the Friedrich Schiller University Jena (FSU) in Jena, Germany after earning bachelor's and master's degrees at Howard and Harvard universities, respectively. He became chairman of the German department at Howard University before the United States entered World War I. In 1918 he started working at the Baltimore Afro-American newspaper, founded by his father. He led it for 45 years. "
1032 ," 'Love Song for a Vampire' is a song composed and recorded by Scottish singer-songwriter Annie Lennox. It was recorded for Francis Ford Coppola's 1992 film Bram Stoker's Dracula based on the 1897 gothic horror novel, where it plays during the end credits. Released as a double A-side with 'Little Bird' in Ireland, the United Kingdom and several other countries in Europe, the single was a hit, peaking at number three on the UK and Irish Singles Charts. 'Love Song for a Vampire' by itself reached number four in Spain and number 10 in France. "
1033 ," The Ilba or Handal is a right tributary of the river Someș in Romania. It discharges into the Someș in the village Ilba. Its length is 10 km (6.2 mi) and its basin size is 31 km2 (12 sq mi).

 "
1034 ," James Herrmann (born October 20, 1962) is a former American football defensive end in the National Football League for the Cincinnati Bengals. He played college football at Brigham Young University. "
1035 ," Down Channel is a 1929 British silent adventure film directed by Michael Barringer and starring Henry Victor, Alf Goddard and Roy Travers. It was made at Cricklewood Studios. "
1036 ," Segermes is an ancient town in Tunisia. Under the Roman Empire, the city belonged to the province of Byzacena.
The town is identified with ruins at Henchir Harat, Zaghouan( 36° 20′ 43″ N, 10° 18′ 03″ E). 

 "
1037 ," Feliciano López won last year's edition, but decided not to participate this year.Daniel Gimeno-Traver defeated Adrian Mannarino 6–4, 7–6(2) in the final. "
1038 ," Adenia hondala, commonly known as hondala is a large, tuberous, woody climber which scrambles over other plants. It is found in the Indian subcontinent, including Sri Lanka, and in southeastern Asia. The tuber and the fruit are used as herbal remedies and the plant is used as a cure for snake bites. The caterpillars of several species of butterfly feed on this plant; these include the tawny coster, the clipper, the common cruiser and the Tamil lacewing. "
1039 ," Agard is a surname. Notable people with the surname include:

David Agard, American biochemist
Ernesto Agard (born 1937), Panamanian basketball player
John Agard (born 1949), playwright, poet and children's writer from Guyana
Kieran Agard (born 1989), English footballer "
1040 ," The Citizens in Charge Foundation (CCF) is a nonprofit, non-partisan organization that advocates in favor of direct democracy. It was founded by libertarian activist Paul Jacob who has served as its President since its founding in 2001. "
1041 ," Stockholm Township is a township in Crawford County, Iowa, USA.  As of the 2000 census, its population was 231. "
1042 ," Kamaz Typhoon (Russian: Камаз-63968 Тайфун) is a family of Russian multi-functional, modular, armoured, mine resistant MRAP vehicles manufactured by the Russian truck builder Kamaz. The Typhoon family is part of Russia's Typhoon program. As of May 2020, the number of Typhoons in the Russian Armed Forces fleet is more than 310 units of Typhoon-K. "
1043 ," Del Campo's leaf-toed gecko (Phyllodactylus delcampoi) is a species of gecko. It is endemic to Mexico. "
1044 ," 'Used To' is a song by Swedish singer Sandro Cavazza featuring Lou Elliotte. The song was released on 9 November 2018 and peaked at number 63 in Sweden. Remixes were released in February 2019.
Cavazza said 'We wrote the song as a duet picturing a lost relationship, a couple dreaming about how it used to be perfect and not understanding how it all went wrong.' "
1045 ," Enzo Ferrero (born January 3, 1953 in Campana) is a retired Argentine footballer who played for Boca Juniors in Argentina and Sporting de Gijón in Spain.
Ferrero started his professional playing career on September 9, 1971 in a 3–0 win over Los Andes. He went on to play 169 times for Boca Juniors scoring 39 goals.
He played for the Argentina youth team  in 1972 and made his debut for the Argentina national team in 1974.
In 1975, Ferrero joined Spanish side Sporting de Gijón where he became an idol, he played for the club until his retirement in 1985.
Ferrero was manager of UD Gijón Industrial for three years, where he led the team to promotion to the Spanish Tercera División. He has also managed Astur CF. "
1046 ," The Hellvi helmet eyebrow is a decorative eyebrow from a Vendel Period helmet. It comprises two fragments; the arch is made of iron decorated with strips of silver, and terminates in a bronze animal head that was cast on. The eyebrow was donated to the Statens historiska museum in November 1880 along with several other objects, all said to be from a grave find in Gotland, Sweden.
The eyebrow dates to around 550 to 600 AD, and would have once adorned one of the 'crested helmets' that appeared in England and Scandinavia around that time. Many of these also featured decorated eyebrows, such as the Sutton Hoo helmet and the Broe helmet; the Hellvi example is one of a number of decorated eyebrows that have been found without other traces of the original helmet, including the Lokrume helmet fragment in Gotland and the Gevninge helmet fragment in Denmark. "
1047 ," Anatolian Arabic is a dialect of Arabic spoken in Turkey. It is a variety of North Mesopotamian Arabic spoken in the Eastern Anatolia, an area comprising the Turkish provinces of Mardin, Siirt and Diyarbakır. "
1048 ," Niels Hansen Basketball Stadium is a purpose-built basketball stadium located in Kalgoorlie, Western Australia. It is the home of the Kalgoorlie-Boulder Basketball Association and its affiliated State Basketball League (SBL) team, the Goldfields Giants.
The stadium contains three indoor sports courts suited to multiple sports as well as two outdoor asphalt basketball courts.On 23 February 2004, the stadium played host to the Perth Wildcats in an official National Basketball League regular season game against the Hunter Pirates. The stadium has also hosted two official Women's National Basketball League regular season games featuring the Perth Lynx, the first being in 1990 and the second being in 2009.
In 2018, plans were put in place for an expansion of the stadium. "
1049 ," Chiefdom of Bathang (Tibetan: འབའ་ཐང་, Wylie: vbav thang), or Chiefdom of Batang (Chinese: 巴塘土司), was an autonomous Tusi chiefdom ruled Bathang (present day Batang County of Garzê Tibetan Autonomous Prefecture) during Qing dynasty. 
Bathang belonged to Chiefdom of Lijiang during Ming dynasty. Later, it was occupied by Khoshut Khanate. In 1703, Lha-bzang Khan appointed two desi to govern here. In 1719, a Chinese army under Yue Zhongqi marched to conquer Tibet, two desi surrendered to Chinese. They were appointed chieftain and vice chieftain by Chinese respectively.Bathang, Lithang, Chakla and Derge were called 'Four Great Native Chiefdom in Kham' (康区四大土司) by Chinese. In 1725, Bathang was separated from Tibet. From then on, it was under the jurisdiction of Sichuan. Bathang chieftains were appointed by Chinese emperors directly.Under the inspiration of Guangxu's expansion policy, many Chinese migrated to Kham. It irritated the local Tibetan. In 1905, Bathang murdered a Chinese official Fengquan (鳳全). Then Bathang revolted against Qing China. The rebellion was put down by Zhao Erfeng in the same year. The last chieftain and vice chieftain were captured by Zhao, and tortured to death. Bathang was annexed by China in the next year. "
1050 ," Gap Mountain is a 2,675-metre (8,776-foot) mountain summit located at the southern end of the Opal Range in the Canadian Rockies of Alberta, Canada. Its nearest higher peak is Elpoca Mountain, 2.0 km (1.2 mi) to the east. Gap Mountain is situated 5.0 km south of Mount Wintour, within Peter Lougheed Provincial Park. Gap Mountain is a conspicuous peak seen from Alberta Highway 40 at Highwood Pass. It is a popular climbing destination because it offers interesting, exposed scrambling on its eastern flanks with excellent summit views of Kananaskis Country. "
1051 ," Harding County is a county in the U.S. state of South Dakota. As of the 2010 census, the population was 1,255, making it the second-least populous county in South Dakota. Its county seat is Buffalo.Harding County was established as a county in the Dakota Territory on 5 March 1881, but was not organized at that time. Its name recognized J. A. Harding, who had been Speaker of the House of Dakota Territory. Its boundaries were altered in 1883, in 1889, and in 1894. On 8 November 1898, Harding County was dissolved and its territory assigned to Butte County. However, on 3 November 1908, it was again created (with altered boundaries) from Butte County's area, and on 17 February 1909 its governing organization was completed.Custer National Forest has its South Dakota portion in Harding County, and South Dakota State University operates the Antelope Range and Livestock Research Station about 14 miles (23 km) east of Buffalo.

 "
1052 ," Texingtal is a town in the district of Melk in the Austrian state of Lower Austria. "
1053 ," Juszkowy Gród [juʂˈkɔvɨ ˈɡrut] is a village in the administrative district of Gmina Michałowo, within Białystok County, Podlaskie Voivodeship, in north-eastern Poland, close to the border with Belarus. It lies approximately 11 kilometres (7 mi) south-east of Michałowo and 40 km (25 mi) south-east of the regional capital Białystok.
The village has a population of 180. "
1054 ," National Police Commissary F.C., previously known as Military Police F.C., is an association football club from Sihanoukville, Cambodia. They won the Cambodian League in 2000.

 "
1055 ," Serhiy Oleksandrovych Popov (Ukrainian: Сергій Олександрович Попов; Russian: Серге́й Александрович Попов; born 22 April 1971 in Makiivka) is a former footballer from Ukraine. He is the highest scoring defender of the Ukraine national football team. "
1056 ," Hunt Fjord is a fjord in Peary Land, northern Greenland. To the north the fjord has its mouth in the Lincoln Sea of the Arctic Ocean. Administratively it belongs to the Northeast Greenland National Park.
This fjord was named by Robert Peary in 1900. "
1057 ," Karlsruher FV is a German association football club that plays in Karlsruhe, Baden-Württemberg. Established on 17 November 1891, KFV was a founding member of the German Football Association (Deutscher Fussball-Bund) in 1900 and is the oldest still existing football club in Southern Germany. The club was one of the leading German football clubs before the First World War. The team went on to capture the national championship in 1910 with a 1–0 victory over Holstein Kiel but lost the final in 1905 and 1912. The KFV claimed the Southern German football championship from 1901 to 1905 and from 1910 to 1912. After a financial collapse and a resulting disqualification from league operations in 2004, the club continued its activities in 2007. "
1058 ," The administrative divisions of Haiti (Haitian Creole: divizyon administratif Ayiti) are concerned with the institutional and territorial organization of Haitian territory. There are many administrative divisions which may have political (local government), electoral (districts), or administrative (decentralized services of the state) objectives. "
1059 ," Gian-Carlo Coppola (September 17, 1963 – May 26, 1986) was an American film producer. "
1060 ," This is a list of districts in the Indian state of West Bengal ranked by literacy rate as per provisional data of 2011 census.With a literacy rate of 76.26%, above the national average of 74.04%, as per the 2011 Census, West Bengal ranks 20th amongst the 36 states and union territories in India in terms of literacy rate . "
1061 ," Draner, actually Jules Joseph Georges Renard (12 November 1833 in Liège – 1926 in Paris), was a Belgian painter, Illustrator and cartoonist. Living from 1861 in Paris, Draner worked as an illustrator for numerous famous newspapers and sketched late costumes for different famous theatrical houses and opera-houses. He is also considered to be an early Belgian comics artist. "
1062 ," Didier Chrispeels (born 26 February 1958), better known as Crisse, is a Belgian comic-strip artist from Brussels. "
1063 ," Crossidius militaris is a species of beetle in the family Cerambycidae. It was described by Henry Walter Bates in 1892. "
1064 ," This article displays the women qualifying draw of the 2011 Barcelona Ladies Open. "
1065 ," Steven Heimkreiter (born June 9, 1957) is a former American football linebacker in the National Football League (NFL) who played for the Baltimore Colts. He played college football at University of Notre Dame. "
1066 ," Live 8 was a string of benefit concerts that took place on 2 July 2005, in the G8 states and in South Africa. They were timed to precede the G8 conference and summit held at the Gleneagles Hotel in Auchterarder, Scotland from 6–8 July 2005. Both events also coincided with the 20th anniversary of Live Aid. Run in support of the aims of the UK's Make Poverty History campaign and the Global Call to Action Against Poverty, ten simultaneous concerts were held on 2 July and one on 6 July. On 7 July, the G8 leaders pledged to double 2004 levels of aid to poor nations from US$25 billion to US$50 billion by the year 2010. Half of the money was to go to Africa. More than 1,000 musicians performed at the concerts, which were broadcast on 182 television networks and 2,000 radio networks.
Live Aid organiser Bob Geldof announced the event on 31 May. Many former Live Aid acts offered their services to the cause. Prior to the official announcement of the event, many news sources referred to the event as Live Aid 2. However, Geldof and co-organiser Midge Ure have since explicitly said they do not think of the event as the same as Live Aid. On an episode of BBC Two music-based comedy panel show Never Mind the Buzzcocks, which aired on 2 March 2006, The Cribs frontman Ryan Jarman said he had texted Geldof to suggest that a 'Live Aid 2' would be a good idea. However, after organising the event, Geldof said: 'This is not Live Aid 2. These concerts are the start point for The Long Walk To Justice, the one way we can all make our voices heard in unison.' Many of the Live 8 backers were also involved in the largely forgotten NetAid concerts, including Executive Producer Jeff Pollack.
Organisers of Live 8 presented the 'Live 8 List' to the world leaders at the Live 8 call that politicians take action to 'Make Poverty History'. Names from the list also appeared on the giant televisions at each concert during the broadcast.
An official Live 8 DVD set was released on 7 November 2005 internationally and 8 November 2005 in the United States. It was released almost a year to the day after the release of the DVD of Live Aid on 8 November 2004.

 "
1067 ," A BRMS or business rule management system is a software system used to define, deploy, execute, monitor and maintain the variety and complexity of decision logic that is used by operational systems within an organization or enterprise. This logic, also referred to as business rules, includes policies, requirements, and conditional statements that are used to determine the tactical actions that take place in applications and systems. "
1068 ," The 2005 FA Women's Cup Final was the 35th final of the FA Women's Cup, England's primary cup competition for women's football teams. It was the 12th final to be held under the direct control of the Football Association (FA) and was known as the FA Women's Cup Final in partnership with Nationwide for sponsorship reasons. The final was contested between Charlton Athletic and Everton on 2 May 2005. 
Charlton Athletic entered their third consecutive final having lost the previous two. Everton reached the final for the first time, although an earlier incarnation of the club, known as Leasowe Pacific, had lost the 1988 final and won in 1989.As top-flight FA Women's Premier League clubs, both Charlton Athletic and Everton entered the competition at the fourth round stage. Charlton Athletic beat Wolverhampton Wanderers, West Ham United, Sunderland and Bristol Rovers to reach the final. Everton faced Bristol City, Leafield Athletic, Chelsea and Arsenal before reaching the final.Charlton Athletic won the game 1–0, with a 58th-minute goal by Eniola Aluko. "
1069 ," 2009 Turkish Open is a darts tournament, which took place in Turkey on October 25, 2009. "
1070 ," Ringforts, ring forts or ring fortresses are circular fortified settlements that were mostly built during the Bronze Age up to about the year 1000. They are found in Northern Europe, especially in Ireland. There are also many in South Wales and in Cornwall, where they are called rounds. Ringforts come in many sizes and may be made of stone or earth. Earthen ringforts would have been marked by a circular rampart (a bank and ditch), often with a stakewall. Both stone and earthen ringforts would generally have had at least one building inside. "
1071 ," N-Cyclohexyl-2-aminoethanesulfonic acid, also known as CHES, is a buffering agent.
Typically appears as a white crystalline powder.

CHES buffers have a useful range of pH 8.6–10. "
1072 ," The 1548 battle of Shiojiritoge was one of many battles fought by Takeda Shingen in his bid to conquer Japan's Shinano Province.  It took place soon after Shingen suffered a devastating loss in the battle of Uedahara; he sought revenge, and to return to a string of victories.
Shingen launched a surprise attack upon Ogasawara Nagatoki's camp, using only a small rapid strike mounted force. Approaching in the night and attacking at dawn, Shingen caught his enemy unprepared, taking the camp as Ogasawara's men 'grabbed their armor and swords.'
This battle was one of many which serve as examples of Takeda Shingen's expertise and specialty in using cavalry to maximum effect. "
1073 ," John McGrath is an Australian entrepreneur in the real estate industry.McGrath is the founder of McGrath Estate Agents, a real estate company in Australia. The company was listed on the ASX beginning in 2015, with McGrath retaining 27% share of the company. It has been considered one of Australia's largest real estate networks.McGrath was an investor on season 1 of Shark Tank in 2015. He was replaced by Glen Richards for season 2 after leaving the show to pursue his own business ventures.

 "
1074 ," Gisela Eva Margareta Thidholm (23 June 1930 – 6 May 2009) was a Swedish freestyle swimmer who won a bronze medal in the 4×100 m relay at the  1950 European Aquatics Championships. She competed at the 1948 Olympics in the 400 m and 4×100 m events, but failed to reach the finals. "
1075 ," Tim Archer (13 February 1897 – 24 September 1990) was an . Australian rules footballer who played with St Kilda in the Victorian Football League (VFL).In 1925, Archer was appointed as coach of the Hume Weir Football Club in the Ovens and Murray Football League. During World War II he served in the Volunteer Defence Corps, enlisting in Sydney in 1942. "
1076 ," The Philippine Ballet Theatre is a classical ballet company in the Philippines. The Philippine Ballet Theatre was founded in 1987 out of an alliance of leading dance groups. It quickly won recognition as a resident ballet company of the Cultural Center of the Philippines.The Philippine Ballet Theatre pursues the goal of bringing the art of dance to the general appreciation of Filipino audiences. With its concurrent preservation of the classical story ballets, such as Swan Lake, Giselle, The Nutcracker, and Raymonda, the theatre also launches contemporary ballets like Carmina Burana by David Campos. The company has travelled in national and international tours presenting its Filipino and Western repertoire. "
1077 ," Kalifornia is a 1993 American road thriller film directed by Dominic Sena, in his directorial debut. It stars Brad Pitt, Juliette Lewis, David Duchovny, and Michelle Forbes. The film tells the story of a journalist (Duchovny) and his photographer girlfriend (Forbes) traveling cross-country to research serial killings, who unwittingly carpool with a psychopath (Pitt) and his childlike girlfriend (Lewis).
Filmed in Georgia and rural inland California in the spring of 1993, Kalifornia premiered at the Montreal World Film Festival on August 27, 1993, where it was awarded two competition prizes. It was released theatrically the following week in the United States, but was a box office bomb, grossing $2.4 million against a nearly $9 million budget. The film received mixed reviews from critics, with some praising its art house sensibility, while others dismissed it as a violent exploitation film. Despite this, the film's acting was largely praised, and critic Roger Ebert heralded the performances of Pitt and Lewis among the best he had ever seen. The film was nominated for three Saturn Awards in 1994, including for Best Horror Film. "
1078 ," The Leeds Forge Company manufactured corrugated furnaces for marine steam engine boilers and later, pressed steel railway vehicles, in Leeds, England. "
1079 ,"  "
1080 ," SBR Odds is an odds review site and tool, which is used by bettors to compare betting odds. The site is also used as a forum and information source for sports odds. The site has featured in printed and digital media, referring mainly to their picks and betting odds. SBR Odds is a subsidiary website of Sportsbookreview.com.
The website has been discussed in the Seattle Times, San Francisco Gate and the Huffington Post. "
1081 ," Sotillo de la Adrada is a municipality located in the province of Ávila, Castile and León, Spain. According to the 2004 census (INE), the municipality has a population of 4,009 inhabitants. "
1082 ," Papá a la deriva (English: Dad Adrift) is a Chilean telenovela created by Daniella Castagno, that premiered on Mega on May 25, 2015 and ended on February 29, 2016. "
1083 ," Billposters is a 1940 Donald Duck and Goofy cartoon. It was the third Donald & Goofy cartoon produced. "
1084 ," Takki (Arabic: تكي‎) is a Saudi Arabian drama web series that premiered in February 2012. Mohammad Makki, a 25-year-old male, directed this series. Since no cable channel would air this show, it was put exclusively on YouTube. It was also successful because Saudis are among the world's most avid watchers of YouTube. With Saudi society being one of the most conservative societies in the Middle East, Takki Series depicts its monarchy and strict Wahabbism. The comment section gives Makki an easy way to get feedback from the audience. 'Its presence on YouTube works to emphasize that it’s a product of Kingdom of Saudi Arabia’s (KSA’s) youth.' The series has 1 season with 14 episodes, each episode airing between 10–20 minutes. UTURN Entertainment produced and distributed Takki Series in its network, making it one of their shows that is posted on their YouTube Channel.
This series aims to target the Saudi Arabian youth by showing the daily lives of 6 young adults. In an interview with Arab News, Makki said, 'We want to bring our culture to life and narrow the gap between our different backgrounds in Saudi Arabia and, at the same time, show our Saudi society to the world. To show women wearing hijab, praying, Saudi youth problems and issues and narrow the gap between different mindsets as well as give an image about our culture in a jovial way.'
This show aims to bend the societal rules that are present in Saudi Arabia. The series focuses on depicting issues in Saudi society. These issues are: gender relations, family dynamics, friendship, poverty, racial tensions, and drug use.
Addressing these issues is one of the main reasons why Takki Series is one of the most popular web series to the Saudi Arabian youth.
The series also takes place in Jeddah, a famously liberal, at least in the Saudi Arabian context, seaside city. Such a series would most likely not be produced in a conservative city like the capital, Riyadh. Jeddah has been known for its liberality going back to the oil boom in the 1970s. The slogan of the city even highlights its special status in the country: 'Jeddah is different.' The government has a less noticeable presence, and the police forces are much less stringent than they are in other areas. Jeddah also serves as a vacationing spot for the majority of Saudi Arabian citizens. Women are allowed more freedoms, from walking through malls and sitting in smoking bars to uncovering their faces. Jeddah hosts concerts of both classical music and rap. Public relations manager Rayyan al-Dahlawi reiterates the freedoms enjoyed in the city by stating, 'For people in Riyadh, Jeddah is their breathing space if they can't afford to go abroad.' "
1085 ," Legislative elections were held in El Salvador on 31 March 1985. The result was a victory for the Christian Democratic Party, which won 33 of the 60 seats. Voter turnout was 42%. "
1086 ," Gordon the Gopher, also known as Gordon T. Gopher, is an English puppet gopher who first appeared on Children's BBC (CBBC) between 1983 and 1987, listed on television shows by Phillip Schofield on the interstitial or in-vision continuity programme The Broom Cupboard. His main puppeteer was Paul Smith, who would later go on to a career as a BBC executive. "
1087 ," This is a list of all cricketers who have played first-class or List A cricket for Karachi Port Trust cricket team. The team played ten first-class matches and ten List A matches between 2003 and 2005. Seasons given are first and last seasons; the player did not necessarily play in all the intervening seasons. "
1088 ," Diadema setosum is a species of long-spined sea urchin belonging to the family Diadematidae. It is a typical sea urchin, with extremely long, hollow spines that are mildly venomous. D. setosum differs from other Diadema with five, characteristic white dots that can be found on its body. The species can be found throughout the Indo-Pacific region, from Australia and Africa to Japan and the Red Sea. Despite being capable of causing painful stings when stepped upon, the urchin is only slightly venomous and does not pose a serious threat to humans. "
1089 ," The 2020 Caribbean Premier League (CPLT20) will be the eighth season of the Caribbean Premier League, the domestic Twenty20 cricket league in the West Indies. Matches were scheduled to be played in six countries – Trinidad and Tobago, Saint Kitts and Nevis, Guyana, Barbados, Jamaica and Saint Lucia. However, due to the COVID-19 pandemic, a request was made in June 2020 to play all of the matches in Trinidad.The tournament is scheduled to start from 18 August and end on 10 September 2020. On 10 July 2020, the local government gave its approval for the tournament to go ahead, with all the matches taking place at two venues behind closed doors. The full schedule for the tournament was confirmed on 27 July 2020. On 6 August 2020, an official press release stated that all players, officials and administrators involved in the league had tested negative on arrival ahead of a fourteen-day quarantine period.

 "
1090 ," Savage Garden is the eponymous debut studio album by Australian pop duo Savage Garden. It was released on 4 March 1997 in Australia by Columbia Records and Roadshow Music. The album won the award for Highest Selling Album at the 12th Annual ARIA Music Awards, selling more than 12 million copies worldwide, according to Billboard magazine.

 "
1091 ," The Indochinese cuckooshrike (Lalage polioptera) is a species of bird in the family Campephagidae.  It is found in Cambodia, Laos, Myanmar, Thailand, and Vietnam.  Its natural habitats are subtropical or tropical moist lowland forest and subtropical or tropical moist montane forest. "
1092 ," Gallicum or Gallikon was a town of Crestonia in ancient Macedonia. It was situated 16 Roman miles from Thessalonica on the Roman road to Stobi.Its site is located near modern Kolchis, Kilkis, 4,5 km south of Kilkis. "
1093 ," One alternative to mammography, Breast MRI  or contrast enhanced magnetic resonance imaging (MRI), has shown substantial progress in the detection of breast cancer. "
1094 ," The  Monastery and Church of Saint Michael the Archangel, known locally as Saint Michael's Monastery Church, is a state and national historic place in Union City, Hudson County, New Jersey, United States. Formally opened in 1869 and completed in 1875, the grounds of the complex are bounded West Street and Summit Avenue between 18th and 21st Streets. The small street leading to its front entrance from the east is called Monastery Place. At one time the largest Roman Catholic church in Hudson County, it has since become home to a Presbyterian congregation while part of the grounds are used for housing and education. "
1095 ," Othmar Saner was a Swiss footballer who played in the late 1930s and early 1940s. He played as Striker.
Saner joined Basel's first team during their 1936–37 season. After one test game, he played his domestic league debut for the club in the away game on 27 December 1936 as Basel were defeated 0–3 by Lausanne-Sport. He scored his first goal for his club on 28 February 1937 in the away game at the Charmilles Stadium against Servette as Basel were beaten 1–3.Between the years 1936 and 1939 Saner played a total of 43 games for Basel scoring a total of 12 goals. 34 of these games were in the Nationalliga, three in the Swiss Cup and six were friendly games. He scored eight goals in the domestic league, one in the cup competition and the other three were scored during the test games.Following his time in Basel, Saner moved on and played one season for Cantonal Neuchatel. He played for Young Fellows Zürich in the 1942–43 Nationalliga season. "
1096 ," The khmuoh (Khmer: នឹង​ឃ្មោះ) is a Cambodian flat-faced gong, a percussion instrument beaten with a wooden mallet called 'Onlung Kbal Sva'. The gong may also be beaten with fists. It is used in the Bassac theater for sound affects or to accompany. It is also used for wedding processions, when the bridegroom goes to the bride's house.The gong is round and flat-faced, made of a copper-brass alloy. It has hole on the edge, through which a string is tied to make a handle. It is held with one hand and beaten with the mallet. Hitting the gong on the edge produces a different tone (sharp, metallic) than hitting it on the face (softer and more sustained.) "
1097 ," The Arizona mud turtle (Kinosternon stejnegeri) is a species of mud turtle in the family Kinosternidae. It is found in Arizona (United States) and Sonora (Mexico]]). It is considered a semi-aquatic turtle and is found in Desert of Arizona (United States) and Sonora (Mexico). It lives in impermanent puddle, and they avoid permanent rivers and lakes.The male adult Arizona mud turtle is 103.0- 181.3 mm (4-7.5 in) long, and female Arizona mud turtle is slightly smaller than the male. The turtle's top shell is brown and olive brown with a dome shaped appearance. The skin is brown, dark silver on top, and light yellow on bottom of the head. There are no specific pattern or stripes on extremities.The turtle's diet includes anurans, tadpoles, invertebrates and carrion. Arizona mud turtle is only active during the day. It is active at night during summer in search of food. During winter Arizona mud turtle will hibernates under the temporary puddle and pond.The growth cycle begins in July and early August when the turtle starts laying eggs. Except habitat loss, Arizona mud turtle often faces decrease in population due to agriculture activity. Fortunately, due to lack of water in the desert agriculture activity is minimized. "
1098 ," The Ibex Valley (named for Ibex Mountain) is a valley located approximately 16 kilometres (9.9 mi) west of the City of Whitehorse, Yukon, Canada. The valley and the surrounding area is governed by five elected councilors from the Ibex Valley Hamlet. The population is rural with a mixture of farms and country residential.
The Ibex Valley is bounded by Ibex Mountain to the south; Mount Arkell and Mount Ingram to the west; Mount Sumanik and Mount Williams to the east. "
1099 ," Puerto Rico Highway 28 (PR-28)  is a road that extends from Bayamón, Puerto Rico to the Port of San Juan. This highway extends from Expreso Río Hondo (PR-5) to Expreso Kennedy (PR-2) and it is known as Avenida Francisco José de Goya. "
